date,spy_ret_20d,tlt_ret_20d,safe_haven
2021-09-24,-0.002079,-0.009116,-0.007037
2021-09-27,-0.013752,-0.019429,-0.005677
2021-09-28,-0.037858,-0.037216,0.000642
2021-09-29,-0.034808,-0.028935,0.005873
2021-09-30,-0.047112,-0.030693,0.016419
2021-10-01,-0.038745,-0.026785,0.01196
2021-10-04,-0.050911,-0.020353,0.030558
2021-10-05,-0.037595,-0.02156,0.016035
2021-10-06,-0.032416,-0.022691,0.009726
2021-10-07,-0.019855,-0.044474,-0.024619
2021-10-08,-0.013868,-0.042721,-0.028853
2021-10-11,-0.023506,-0.050906,-0.0274
2021-10-12,-0.020624,-0.046239,-0.025615
2021-10-13,-0.025243,-0.033573,-0.008331
2021-10-14,-0.007273,-0.025518,-0.018244
2021-10-15,0.010127,-0.026519,-0.036646
2021-10-18,0.030297,-0.033937,-0.064233
2021-10-19,0.039227,-0.046442,-0.085669
2021-10-20,0.03323,-0.058494,-0.091724
2021-10-21,0.023489,-0.037874,-0.061363
2021-10-22,0.020747,-0.017677,-0.038425
2021-10-25,0.029166,-0.015559,-0.044724
2021-10-26,0.051277,0.008288,-0.04299
2021-10-27,0.044861,0.024855,-0.020006
2021-10-28,0.067996,0.021528,-0.046469
2021-10-29,0.057595,0.016099,-0.041496
2021-11-01,0.073255,0.011357,-0.061898
2021-11-02,0.066497,0.025752,-0.040745
2021-11-03,0.068568,0.009457,-0.059111
2021-11-04,0.064401,0.030848,-0.033553
2021-11-05,0.070045,0.053638,-0.016407
2021-11-08,0.078769,0.054338,-0.024431
2021-11-09,0.077856,0.050107,-0.027749
2021-11-10,0.065352,0.020977,-0.044375
2021-11-11,0.048068,0.015688,-0.032379
2021-11-12,0.047996,0.017153,-0.030843
2021-11-15,0.04526,-0.000306,-0.045566
2021-11-16,0.041363,0.0111,-0.030264
2021-11-17,0.034769,0.026038,-0.008731
2021-11-18,0.035583,0.031124,-0.004459
2021-11-19,0.034803,0.03066,-0.004143
2021-11-22,0.026386,0.02013,-0.006256
2021-11-23,0.026823,-0.002865,-0.029688
2021-11-24,0.034145,-0.004961,-0.039106
2021-11-26,0.001418,0.023648,0.02223
2021-11-29,0.011649,0.012325,0.000676
2021-11-30,-0.009738,0.035168,0.044906
2021-12-01,-0.024681,0.036951,0.061631
2021-12-02,-0.015751,0.049086,0.064837
2021-12-03,-0.028892,0.050561,0.079453
2021-12-06,-0.020788,0.020865,0.041653
2021-12-07,-0.001386,0.014518,0.015904
2021-12-08,0.004579,-0.015829,-0.020408
2021-12-09,0.005888,0.008107,0.002218
2021-12-10,0.015029,0.00717,-0.007859
2021-12-13,-0.001498,0.026563,0.028062
2021-12-14,-0.008707,0.03714,0.045847
2021-12-15,0.002813,0.02978,0.026967
2021-12-16,-0.00361,0.022081,0.025691
2021-12-17,-0.017551,0.029791,0.047342
2021-12-20,-0.026257,0.011397,0.037654
2021-12-21,-0.006166,0.019503,0.025669
2021-12-22,0.002442,0.039246,0.036804
2021-12-23,0.005993,0.01395,0.007957
2021-12-27,0.043503,-0.008643,-0.052146
2021-12-28,0.030016,-0.004571,-0.034587
2021-12-29,0.051799,-0.030188,-0.081987
2021-12-30,0.060672,-0.028051,-0.088723
2021-12-31,0.042039,-0.027359,-0.069398
2022-01-03,0.057272,-0.064058,-0.12133
2022-01-04,0.044547,-0.05497,-0.099517
2022-01-05,0.003728,-0.052444,-0.056171
2022-01-06,0.000136,-0.033281,-0.033417
2022-01-07,0.002954,-0.045569,-0.048523
2022-01-10,-0.007636,-0.040907,-0.033271
2022-01-11,0.010353,-0.048578,-0.058932
2022-01-12,0.020103,-0.049959,-0.070062
2022-01-13,-0.00943,-0.03221,-0.02278
2022-01-14,-0.000209,-0.047204,-0.046995
2022-01-18,-0.00735,-0.07114,-0.06379
2022-01-19,-0.007099,-0.057649,-0.050549
2022-01-20,-0.035222,-0.048213,-0.012991
2022-01-21,-0.063525,-0.041316,0.022209
2022-01-24,-0.065363,-0.04087,0.024494
2022-01-25,-0.089658,-0.044734,0.044923
2022-01-26,-0.091199,-0.052532,0.038667
2022-01-27,-0.096842,-0.024477,0.072365
2022-01-28,-0.071845,-0.032252,0.039594
2022-01-31,-0.052741,-0.039139,0.013602
2022-02-01,-0.051831,-0.016512,0.035319
2022-02-02,-0.042299,-0.00906,0.033239
2022-02-03,-0.046501,-0.01143,0.035071
2022-02-04,-0.041116,-0.028519,0.012598
2022-02-07,-0.0404,-0.020851,0.019549
2022-02-08,-0.031299,-0.029785,0.001514
2022-02-09,-0.025993,-0.034391,-0.008398
2022-02-10,-0.04607,-0.046083,-1.3e-05
2022-02-11,-0.051816,-0.040459,0.011356
2022-02-14,-0.055302,-0.03786,0.017442
2022-02-15,-0.022761,-0.035204,-0.012443
2022-02-16,-0.0114,-0.036159,-0.024759
2022-02-17,-0.02169,-0.034941,-0.013251
2022-02-18,-0.008562,-0.036257,-0.027695
2022-02-22,-0.023349,-0.025743,-0.002393
2022-02-23,-0.028817,-0.037616,-0.008799
2022-02-24,-0.011722,-0.025193,-0.013471
2022-02-25,0.015096,-0.04207,-0.057166
2022-02-28,-0.012038,-0.021416,-0.009378
2022-03-01,-0.044298,-0.004957,0.039341
2022-03-02,-0.033249,-0.03577,-0.002521
2022-03-03,-0.047316,-0.029236,0.01808
2022-03-04,-0.032311,-0.004708,0.027603
2022-03-07,-0.065233,0.002477,0.06771
2022-03-08,-0.069333,-0.00825,0.061083
2022-03-09,-0.05218,-0.011358,0.040822
2022-03-10,-0.07007,-0.027393,0.042678
2022-03-11,-0.065099,-0.008378,0.056721
2022-03-14,-0.053263,-0.045682,0.00758
2022-03-15,-0.02927,-0.035346,-0.006076
2022-03-16,-0.023493,-0.014699,0.008794
2022-03-17,-0.012382,-0.027805,-0.015423
2022-03-18,0.020228,-0.023198,-0.043426
2022-03-21,0.026577,-0.055757,-0.082334
2022-03-22,0.049856,-0.070276,-0.120132
2022-03-23,0.055051,-0.036624,-0.091675
2022-03-24,0.055077,-0.044799,-0.099876
2022-03-25,0.037342,-0.058739,-0.096081
2022-03-28,0.0474,-0.071053,-0.118453
2022-03-29,0.076756,-0.074735,-0.151491
2022-03-30,0.050778,-0.034513,-0.085291
2022-03-31,0.039781,-0.041927,-0.081708
2022-04-01,0.051269,-0.054601,-0.10587
2022-04-04,0.092481,-0.053953,-0.146434
2022-04-05,0.086921,-0.06593,-0.152851
2022-04-06,0.047957,-0.064322,-0.112279
2022-04-07,0.058015,-0.057833,-0.115848
2022-04-08,0.068776,-0.071146,-0.139922
2022-04-11,0.058241,-0.06399,-0.122232
2022-04-12,0.031635,-0.063648,-0.095283
2022-04-13,0.020815,-0.070858,-0.091672
2022-04-14,-0.004353,-0.082644,-0.078291
2022-04-18,-0.014735,-0.098216,-0.083481
2022-04-19,0.001463,-0.083754,-0.085217
2022-04-20,-0.010854,-0.053184,-0.042329
2022-04-21,-0.012934,-0.080342,-0.067409
2022-04-22,-0.054274,-0.078916,-0.024642
2022-04-25,-0.053414,-0.056617,-0.003203
2022-04-26,-0.08732,-0.055198,0.032122
2022-04-27,-0.095938,-0.074307,0.02163
2022-04-28,-0.067343,-0.080105,-0.012762
2022-04-29,-0.087769,-0.094239,-0.006469
2022-05-02,-0.084871,-0.113314,-0.028442
2022-05-03,-0.088485,-0.101089,-0.012604
2022-05-04,-0.048711,-0.075244,-0.026533
2022-05-05,-0.073255,-0.093241,-0.019986
2022-05-06,-0.083406,-0.099822,-0.016416
2022-05-09,-0.110374,-0.08196,0.028414
2022-05-10,-0.092812,-0.058738,0.034074
2022-05-11,-0.103904,-0.039271,0.064632
2022-05-12,-0.114976,-0.043009,0.071967
2022-05-13,-0.082391,-0.037868,0.044523
2022-05-16,-0.08649,-0.034064,0.052426
2022-05-17,-0.08251,-0.038534,0.043975
2022-05-18,-0.118842,-0.037411,0.081431
2022-05-19,-0.110944,-0.027913,0.083031
2022-05-20,-0.085461,-0.010653,0.074808
2022-05-23,-0.07372,-0.036567,0.037153
2022-05-24,-0.053376,-0.027348,0.026029
2022-05-25,-0.047691,-0.010815,0.036876
2022-05-26,-0.052593,-0.016756,0.035838
2022-05-27,0.007913,-0.001401,-0.009314
2022-05-31,-0.00374,-0.005291,-0.001551
2022-06-01,-0.016307,-0.013081,0.003226
2022-06-02,-0.027199,-0.017983,0.009216
2022-06-03,-0.007902,0.00751,0.015412
2022-06-06,0.001094,0.003718,0.002624
2022-06-07,0.044127,0.005711,-0.038416
2022-06-08,0.030394,-0.01216,-0.042554
2022-06-09,0.022126,-0.02761,-0.049736
2022-06-10,-0.006474,-0.031835,-0.025361
2022-06-13,-0.066514,-0.048146,0.018368
2022-06-14,-0.065535,-0.059179,0.006356
2022-06-15,-0.071316,-0.029904,0.041413
2022-06-16,-0.064334,-0.042611,0.021723
2022-06-17,-0.056539,-0.041821,0.014717
2022-06-21,-0.033211,-0.068635,-0.035425
2022-06-22,-0.052688,-0.027013,0.025675
2022-06-23,-0.036043,-0.038002,-0.00196
2022-06-24,-0.014105,-0.055055,-0.04095
2022-06-27,-0.037111,-0.058856,-0.021745
2022-06-28,-0.079386,-0.056773,0.022613
2022-06-29,-0.074945,-0.02134,0.053605
2022-06-30,-0.074978,-0.011616,0.063363
2022-07-01,-0.082664,-0.001984,0.08068
2022-07-05,-0.065597,0.008025,0.073621
2022-07-06,-0.065287,0.009722,0.075009
2022-07-07,-0.060301,-0.009857,0.050444
2022-07-08,-0.050754,-0.012071,0.038683
2022-07-11,-0.038736,0.00163,0.040366
2022-07-12,-0.018792,0.01387,0.032661
2022-07-13,0.014577,0.058716,0.04414
2022-07-14,0.015172,0.063493,0.048321
2022-07-15,0.020025,0.049891,0.029866
2022-07-18,0.046229,0.030769,-0.01546
2022-07-19,0.072186,0.021916,-0.05027
2022-07-20,0.052524,0.042267,-0.010257
2022-07-21,0.065173,0.031895,-0.033277
2022-07-22,0.045046,0.040693,-0.004352
2022-07-25,0.014074,0.044975,0.030901
2022-07-26,0.005919,0.054773,0.048854
2022-07-27,0.053566,0.043982,-0.009584
2022-07-28,0.06765,0.036121,-0.031529
2022-07-29,0.092088,0.02431,-0.067777
2022-08-01,0.077458,0.038319,-0.039138
2022-08-02,0.068332,0.008426,-0.059906
2022-08-03,0.081409,0.041796,-0.039613
2022-08-04,0.064732,0.050692,-0.014039
2022-08-05,0.063807,0.03717,-0.026637
2022-08-08,0.074851,0.036045,-0.038806
2022-08-09,0.080141,0.025923,-0.054218
2022-08-10,0.108651,0.007668,-0.100983
2022-08-11,0.111349,-0.007725,-0.119074
2022-08-12,0.108976,-0.003272,-0.112248
2022-08-15,0.122817,0.00635,-0.116467
2022-08-16,0.095419,0.016015,-0.079404
2022-08-17,0.080756,0.002779,-0.077977
2022-08-18,0.072971,-0.01279,-0.085761
2022-08-19,0.068465,-0.044746,-0.113211
2022-08-22,0.044948,-0.038549,-0.083497
2022-08-23,0.054901,-0.044573,-0.099473
2022-08-24,0.031493,-0.046207,-0.0777
2022-08-25,0.033098,-0.040553,-0.07365
2022-08-26,-0.016214,-0.030687,-0.014473
2022-08-29,-0.019817,-0.061313,-0.041496
2022-08-30,-0.024139,-0.038639,-0.0145
2022-08-31,-0.046495,-0.062589,-0.016094
2022-09-01,-0.042857,-0.079443,-0.036586
2022-09-02,-0.051346,-0.051661,-0.000315
2022-09-06,-0.053827,-0.089842,-0.036015
2022-09-07,-0.032989,-0.07184,-0.038851
2022-09-08,-0.046691,-0.075321,-0.02863
2022-09-09,-0.031882,-0.05115,-0.019268
2022-09-12,-0.037766,-0.068394,-0.030628
2022-09-13,-0.083384,-0.065417,0.017967
2022-09-14,-0.081685,-0.066088,0.015597
2022-09-15,-0.08562,-0.056849,0.028771
2022-09-16,-0.095226,-0.066095,0.029131
2022-09-19,-0.07579,-0.048594,0.027195
2022-09-20,-0.06697,-0.054903,0.012067
2022-09-21,-0.081023,-0.033753,0.04727
2022-09-22,-0.09165,-0.051497,0.040153
2022-09-23,-0.119302,-0.060713,0.05859
2022-09-26,-0.097465,-0.085556,0.011909
2022-09-27,-0.093777,-0.102206,-0.00843
2022-09-28,-0.065689,-0.074446,-0.008758
2022-09-29,-0.078192,-0.070348,0.007843
2022-09-30,-0.095285,-0.065237,0.030048
2022-10-03,-0.061503,-0.055726,0.005777
2022-10-04,-0.028758,-0.034448,-0.00569
2022-10-05,-0.048119,-0.058569,-0.01045
2022-10-06,-0.064057,-0.054099,0.009957
2022-10-07,-0.104082,-0.065358,0.038724
2022-10-10,-0.120376,-0.072265,0.048112
2022-10-11,-0.086214,-0.070322,0.015891
2022-10-12,-0.092689,-0.06896,0.02373
2022-10-13,-0.058051,-0.077269,-0.019218
2022-10-14,-0.07244,-0.07719,-0.00475
2022-10-17,-0.055926,-0.083823,-0.027897
2022-10-18,-0.033742,-0.072426,-0.038684
2022-10-19,-0.023557,-0.104319,-0.080762
2022-10-20,-0.023542,-0.096547,-0.073005
2022-10-21,0.01723,-0.116439,-0.133669
2022-10-24,0.039966,-0.106669,-0.146635
2022-10-25,0.059277,-0.0558,-0.115077
2022-10-26,0.031009,-0.073227,-0.104236
2022-10-27,0.047383,-0.05865,-0.106033
2022-10-28,0.089143,-0.052894,-0.142036
2022-10-31,0.053463,-0.074352,-0.127815
2022-11-01,0.017329,-0.063085,-0.080414
2022-11-02,-0.005887,-0.058146,-0.052259
2022-11-03,-0.005868,-0.057993,-0.052125
2022-11-04,0.037377,-0.06474,-0.102117
2022-11-07,0.055358,-0.059448,-0.114807
2022-11-08,0.067815,-0.053354,-0.121168
2022-11-09,0.049276,-0.054879,-0.104155
2022-11-10,0.078477,-0.009037,-0.087513
2022-11-11,0.114308,-0.004454,-0.118762
2022-11-14,0.077149,-0.002035,-0.079184
2022-11-15,0.073721,0.01174,-0.061981
2022-11-16,0.073134,0.053036,-0.020098
2022-11-17,0.078898,0.060044,-0.018854
2022-11-18,0.058084,0.072076,0.013992
2022-11-21,0.041492,0.085566,0.044074
2022-11-22,0.038917,0.069826,0.030909
2022-11-23,0.0534,0.073027,0.019627
2022-11-25,0.058819,0.058308,-0.00051
2022-11-28,0.017711,0.068637,0.050926
2022-11-29,0.023355,0.063688,0.040333
2022-11-30,0.060231,0.061589,0.001358
2022-12-01,0.086723,0.100278,0.013555
2022-12-02,0.096763,0.12016,0.023398
2022-12-05,0.061751,0.123343,0.061592
2022-12-06,0.036531,0.149277,0.112746
2022-12-07,0.029215,0.163634,0.134419
2022-12-08,0.059097,0.156642,0.097544
2022-12-09,-0.003572,0.084816,0.088388
2022-12-12,0.001104,0.092287,0.091182
2022-12-13,0.017337,0.105544,0.088208
2022-12-14,0.002284,0.092588,0.090304
2022-12-15,-0.014717,0.073378,0.088095
2022-12-16,-0.023362,0.072708,0.096069
2022-12-19,-0.03602,0.061984,0.098004
2022-12-20,-0.031178,0.038748,0.069926
2022-12-21,-0.029748,0.026786,0.056535
2022-12-22,-0.049579,0.00899,0.058569
2022-12-23,-0.043899,-0.002421,0.041478
2022-12-27,-0.032226,-0.024893,0.007333
2022-12-28,-0.042609,-0.019137,0.023472
2022-12-29,-0.055139,-0.015245,0.039894
2022-12-30,-0.056934,-0.056346,0.000588
2023-01-03,-0.05982,-0.050281,0.009539
2023-01-04,-0.035205,-0.023593,0.011612
2023-01-05,-0.032267,-0.031979,0.000288
2023-01-06,-0.008388,-0.036865,-0.028476
2023-01-09,-0.016654,-0.029076,-0.012422
2023-01-10,-0.002305,-0.019641,-0.017336
2023-01-11,-0.004045,-0.006884,-0.002839
2023-01-12,-0.007929,0.002977,0.010906
2023-01-13,0.002328,-0.010649,-0.012977
2023-01-17,0.02558,-0.020864,-0.046444
2023-01-18,0.021447,0.014191,-0.007256
2023-01-19,0.022683,0.025069,0.002385
2023-01-20,0.040311,0.026682,-0.013629
2023-01-23,0.037284,0.019286,-0.017997
2023-01-24,0.051166,0.034144,-0.017023
2023-01-25,0.045546,0.052075,0.006529
2023-01-26,0.061222,0.068305,0.007083
2023-01-27,0.077045,0.071924,-0.005121
2023-01-30,0.044727,0.056019,0.011293
2023-01-31,0.062887,0.076436,0.013549
2023-02-01,0.078725,0.068976,-0.009749
2023-02-02,0.086043,0.055894,-0.03015
2023-02-03,0.086905,0.035772,-0.051133
2023-02-06,0.056045,0.009531,-0.046514
2023-02-07,0.070463,-0.003875,-0.074338
2023-02-08,0.051385,0.017709,-0.033676
2023-02-09,0.029253,-0.008052,-0.037305
2023-02-10,0.027912,-0.038085,-0.065997
2023-02-13,0.03596,-0.020813,-0.056773
2023-02-14,0.037383,-0.016711,-0.054095
2023-02-15,0.057447,-0.048926,-0.106374
2023-02-16,0.050535,-0.056495,-0.10703
2023-02-17,0.028746,-0.03349,-0.062236
2023-02-21,-0.003844,-0.047793,-0.043949
2023-02-22,-0.004148,-0.05269,-0.048542
2023-02-23,0.000774,-0.045747,-0.046521
2023-02-24,-0.020679,-0.053751,-0.033071
2023-02-27,-0.019597,-0.048726,-0.02913
2023-02-28,-0.010809,-0.040899,-0.03009
2023-03-01,-0.028882,-0.058728,-0.029846
2023-03-02,-0.031621,-0.078156,-0.046535
2023-03-03,-0.030208,-0.057043,-0.026836
2023-03-06,-0.01911,-0.050149,-0.031039
2023-03-07,-0.028207,-0.037195,-0.008989
2023-03-08,-0.039187,-0.028452,0.010735
2023-03-09,-0.046487,-0.030679,0.015808
2023-03-10,-0.052028,0.012339,0.064367
2023-03-13,-0.055583,0.026122,0.081705
2023-03-14,-0.05111,0.00083,0.05194
2023-03-15,-0.056611,0.022509,0.079121
2023-03-16,-0.043166,0.02406,0.067226
2023-03-17,-0.041152,0.054368,0.09552
2023-03-20,-0.029508,0.037029,0.066536
2023-03-21,0.003364,0.048498,0.045135
2023-03-22,-0.012379,0.05283,0.065209
2023-03-23,-0.014949,0.042641,0.05759
2023-03-24,0.002221,0.060842,0.058621
2023-03-27,0.000687,0.033058,0.032371
2023-03-28,0.002145,0.030258,0.028114
2023-03-29,0.020626,0.039354,0.018729
2023-03-30,0.018679,0.053478,0.034799
2023-03-31,0.016731,0.043969,0.027238
2023-04-03,0.019899,0.057075,0.037176
2023-04-04,0.030029,0.055855,0.025826
2023-04-05,0.025659,0.065846,0.040188
2023-04-06,0.049014,0.065986,0.016972
2023-04-10,0.065464,0.013834,-0.05163
2023-04-11,0.067271,0.013619,-0.053652
2023-04-12,0.045637,0.029503,-0.016133
2023-04-13,0.066194,0.002063,-0.064131
2023-04-14,0.04525,0.000726,-0.044524
2023-04-17,0.061412,-0.0258,-0.087212
2023-04-18,0.051989,-0.013652,-0.065641
2023-04-19,0.038179,-0.006058,-0.044237
2023-04-20,0.050419,-0.01075,-0.06117
2023-04-21,0.048401,-0.016309,-0.064711
2023-04-24,0.042653,-0.010975,-0.053629
2023-04-25,0.024187,0.027709,0.003522
2023-04-26,0.022143,0.014908,-0.007236
2023-04-27,0.027557,0.00686,-0.020697
2023-04-28,0.030295,0.018415,-0.01188
2023-05-01,0.014949,-0.025548,-0.040497
2023-05-02,-0.000268,-0.00594,-0.005672
2023-05-03,-0.001591,-0.005337,-0.003746
2023-05-04,-0.00606,-0.025352,-0.019292
2023-05-05,0.008407,-0.0311,-0.039507
2023-05-08,0.007641,-0.029022,-0.036664
2023-05-09,0.002953,-0.034485,-0.037438
2023-05-10,0.011763,-0.024113,-0.035876
2023-05-11,-0.003241,-0.005984,-0.002743
2023-05-12,-0.002109,-0.005204,-0.003095
2023-05-15,-0.002247,-0.003655,-0.001409
2023-05-16,-0.00956,-0.010176,-0.000616
2023-05-17,0.002632,-0.012114,-0.014746
2023-05-18,0.017845,-0.027746,-0.045591
2023-05-19,0.015575,-0.029165,-0.04474
2023-05-22,0.014929,-0.041891,-0.05682
2023-05-23,0.019725,-0.053058,-0.072783
2023-05-24,0.016644,-0.047593,-0.064237
2023-05-25,0.005432,-0.04044,-0.045872
2023-05-26,0.009833,-0.048045,-0.057879
2023-05-30,0.011239,-0.009987,-0.021227
2023-05-31,0.017063,-0.025639,-0.042701
2023-06-01,0.033822,-0.027246,-0.061067
2023-06-02,0.056254,-0.028306,-0.08456
2023-06-05,0.035068,-0.02688,-0.061948
2023-06-06,0.037045,-0.007231,-0.044276
2023-06-07,0.038011,-0.018456,-0.056467
2023-06-08,0.039433,-0.016519,-0.055952
2023-06-09,0.043118,-0.028142,-0.071259
2023-06-12,0.053961,-0.017055,-0.071016
2023-06-13,0.057263,-0.016581,-0.073844
2023-06-14,0.065643,-0.005724,-0.071366
2023-06-15,0.065915,0.006763,-0.059153
2023-06-16,0.052149,0.010339,-0.04181
2023-06-20,0.048215,0.024575,-0.02364
2023-06-21,0.042421,0.030725,-0.011696
2023-06-22,0.058059,0.015361,-0.042698
2023-06-23,0.057723,0.030584,-0.027139
2023-06-26,0.044357,0.034253,-0.010103
2023-06-27,0.042308,0.023288,-0.01902
2023-06-28,0.042437,0.017486,-0.02495
2023-06-29,0.052381,-0.009512,-0.061893
2023-06-30,0.054778,-0.001745,-0.056524
2023-07-03,0.040939,0.003593,-0.037346
2023-07-05,0.041386,-0.004088,-0.045475
2023-07-06,0.030987,-0.023926,-0.054913
2023-07-07,0.031952,-0.015183,-0.047135
2023-07-10,0.028344,-0.025292,-0.053636
2023-07-11,0.033039,-0.018936,-0.051975
2023-07-12,0.031989,-0.010927,-0.042916
2023-07-13,0.033367,0.009445,-0.023922
2023-07-14,0.031495,-0.004467,-0.035962
2023-07-17,0.022401,-0.013452,-0.035853
2023-07-18,0.033518,-0.005111,-0.038629
2023-07-19,0.041219,-0.000786,-0.042005
2023-07-20,0.039638,-0.015301,-0.054939
2023-07-21,0.035898,-0.002976,-0.038874
2023-07-24,0.048452,-0.016409,-0.064861
2023-07-25,0.055628,-0.019297,-0.074924
2023-07-26,0.044341,-0.015758,-0.060099
2023-07-27,0.036894,-0.039003,-0.075897
2023-07-28,0.042935,-0.016314,-0.059248
2023-07-31,0.032733,-0.025443,-0.058176
2023-08-01,0.028595,-0.035948,-0.064542
2023-08-02,0.015797,-0.037112,-0.052909
2023-08-03,0.02088,-0.045832,-0.066712
2023-08-04,0.018835,-0.023052,-0.041886
2023-08-07,0.025133,-0.033934,-0.059067
2023-08-08,0.014216,-0.027712,-0.041929
2023-08-09,-0.000605,-0.033444,-0.032839
2023-08-10,-0.008119,-0.059246,-0.051127
2023-08-11,-0.00808,-0.055851,-0.047771
2023-08-14,-0.006055,-0.058395,-0.05234
2023-08-15,-0.024879,-0.068363,-0.043483
2023-08-16,-0.034183,-0.085977,-0.051794
2023-08-17,-0.035141,-0.078687,-0.043546
2023-08-18,-0.034676,-0.075706,-0.04103
2023-08-21,-0.032717,-0.084698,-0.051981
2023-08-22,-0.037963,-0.075942,-0.037979
2023-08-23,-0.027398,-0.053981,-0.026583
2023-08-24,-0.034476,-0.041575,-0.0071
2023-08-25,-0.037096,-0.043358,-0.006261
2023-08-28,-0.032831,-0.04465,-0.011819
2023-08-29,-0.016036,-0.018647,-0.002611
2023-08-30,0.001955,-0.009064,-0.011019
2023-08-31,0.003364,0.018872,0.015508
2023-09-01,0.009803,-0.014457,-0.024259
2023-09-05,-0.003261,-0.018618,-0.015356
2023-09-06,-0.005638,-0.027498,-0.021861
2023-09-07,-0.002019,-0.029818,-0.027799
2023-09-08,-0.000875,-0.009802,-0.008927
2023-09-11,0.006283,-0.014669,-0.020952
2023-09-12,-0.004731,-0.006803,-0.002072
2023-09-13,0.008174,-0.000925,-0.009098
2023-09-14,0.024384,-0.000314,-0.024698
2023-09-15,0.019812,-0.002153,-0.021965
2023-09-18,0.019919,4e-06,-0.019915
2023-09-19,0.011225,0.006035,-0.00519
2023-09-20,0.00465,0.001493,-0.003157
2023-09-21,-0.022839,-0.047812,-0.024973
2023-09-22,-0.011334,-0.033777,-0.022443
2023-09-25,-0.014127,-0.060623,-0.046496
2023-09-26,-0.034732,-0.06487,-0.030139
2023-09-27,-0.048106,-0.079273,-0.031168
2023-09-28,-0.046515,-0.075502,-0.028987
2023-09-29,-0.047435,-0.079511,-0.032077
2023-10-02,-0.049586,-0.080597,-0.031011
2023-10-03,-0.058238,-0.087581,-0.029343
2023-10-04,-0.04496,-0.076979,-0.032019
2023-10-05,-0.04238,-0.084121,-0.041741
2023-10-06,-0.032467,-0.09867,-0.066203
2023-10-09,-0.032635,-0.07082,-0.038185
2023-10-10,-0.022237,-0.077423,-0.055186
2023-10-11,-0.019375,-0.057953,-0.038579
2023-10-12,-0.033685,-0.076846,-0.043161
2023-10-13,-0.026772,-0.054567,-0.027794
2023-10-16,-0.017109,-0.075056,-0.057947
2023-10-17,-0.015111,-0.078448,-0.063337
2023-10-18,-0.019218,-0.089401,-0.070183
2023-10-19,-0.011498,-0.084541,-0.073043
2023-10-20,-0.021444,-0.086693,-0.065249
2023-10-23,-0.027231,-0.052402,-0.025171
2023-10-24,-0.005283,-0.036567,-0.031283
2023-10-25,-0.019951,-0.053113,-0.033162
2023-10-26,-0.037268,-0.041516,-0.004248
2023-10-27,-0.0393,-0.045696,-0.006396
2023-10-30,-0.027427,-0.033821,-0.006393
2023-10-31,-0.008041,-0.017399,-0.009358
2023-11-01,-0.00471,-0.01006,-0.005351
2023-11-02,0.014747,0.01758,0.002833
2023-11-03,0.01199,0.037043,0.025054
2023-11-06,0.007865,0.003433,-0.004432
2023-11-07,0.0055,0.019644,0.014144
2023-11-08,0.002131,0.015796,0.013665
2023-11-09,0.000415,0.020105,0.01969
2023-11-10,0.021112,0.007786,-0.013327
2023-11-13,0.009518,0.021942,0.012424
2023-11-14,0.02915,0.056754,0.027604
2023-11-15,0.045257,0.051171,0.005914
2023-11-16,0.055812,0.086477,0.030665
2023-11-17,0.070277,0.085405,0.015128
2023-11-20,0.080388,0.079072,-0.001316
2023-11-21,0.069967,0.064568,-0.005398
2023-11-22,0.089738,0.092654,0.002917
2023-11-24,0.103624,0.063476,-0.040147
2023-11-27,0.106652,0.085854,-0.020798
2023-11-28,0.094661,0.092917,-0.001743
2023-11-29,0.087063,0.112085,0.025021
2023-11-30,0.079828,0.075911,-0.003917
2023-12-01,0.065791,0.071742,0.005951
2023-12-04,0.050611,0.060291,0.00968
2023-12-05,0.047993,0.09368,0.045688
2023-12-06,0.040807,0.092137,0.051329
2023-12-07,0.047982,0.067684,0.019703
2023-12-08,0.06076,0.083878,0.023118
2023-12-11,0.048524,0.075562,0.027039
2023-12-12,0.054317,0.081212,0.026895
2023-12-13,0.048515,0.082052,0.033537
2023-12-14,0.049658,0.126002,0.076344
2023-12-15,0.046649,0.113417,0.066768
2023-12-18,0.051229,0.099393,0.048164
2023-12-19,0.049542,0.098606,0.049064
2023-12-20,0.037259,0.106538,0.069279
2023-12-21,0.043067,0.095664,0.052597
2023-12-22,0.044521,0.103676,0.059155
2023-12-26,0.050824,0.08863,0.037806
2023-12-27,0.051683,0.10574,0.054057
2023-12-28,0.052821,0.084082,0.031261
2023-12-29,0.045655,0.086858,0.041202
2024-01-02,0.033688,0.060617,0.026929
2024-01-03,0.030657,0.069294,0.038638
2024-01-04,0.02754,0.030898,0.003358
2024-01-05,0.03311,0.007617,-0.025493
2024-01-08,0.039924,0.023429,-0.016494
2024-01-09,0.033901,0.025294,-0.008607
2024-01-10,0.03572,0.022682,-0.013037
2024-01-11,0.030557,0.025381,-0.005175
2024-01-12,0.017243,-9.3e-05,-0.017336
2024-01-16,0.010266,-0.042609,-0.052875
2024-01-17,0.006307,-0.045184,-0.051491
2024-01-18,0.009577,-0.046462,-0.056039
2024-01-19,0.015984,-0.048539,-0.064523
2024-01-22,0.032439,-0.049317,-0.081756
2024-01-23,0.025725,-0.050844,-0.076568
2024-01-24,0.024786,-0.052092,-0.076878
2024-01-25,0.026028,-0.048603,-0.07463
2024-01-26,0.022875,-0.066959,-0.089833
