date,breadth,breadth_c2,breadth_c3,breadth_c4,breadth_c5
1995-02-16,80.52,86.89,89.14,91.76,92.88
1995-02-17,74.53,84.64,88.76,90.64,92.88
1995-02-21,74.16,80.52,87.64,91.01,92.88
1995-02-22,76.4,82.02,85.77,90.64,92.88
1995-02-23,78.28,82.4,84.27,87.27,91.76
1995-02-24,78.28,82.77,85.02,86.52,88.76
1995-02-27,68.54,79.78,83.9,86.14,87.64
1995-02-28,73.78,77.15,82.77,86.14,87.64
1995-03-01,64.42,76.4,79.78,83.9,86.52
1995-03-02,60.67,68.54,77.9,81.27,84.64
1995-03-03,57.3,66.29,71.54,79.78,82.4
1995-03-06,55.43,62.92,69.29,73.78,80.9
1995-03-07,43.28,58.96,66.42,72.39,76.12
1995-03-08,44.03,50.0,61.19,67.91,73.13
1995-03-09,44.4,51.87,54.85,63.43,69.78
1995-03-10,55.6,60.07,61.94,63.43,68.28
1995-03-13,56.34,60.82,63.06,64.55,65.67
1995-03-14,63.81,66.79,69.03,69.78,70.9
1995-03-15,57.46,66.04,68.66,70.9,71.64
1995-03-16,66.42,70.9,73.88,75.75,76.87
1995-03-17,63.81,71.27,74.63,76.12,77.61
1995-03-20,64.18,69.78,75.37,77.61,77.99
1995-03-21,61.94,70.52,73.88,77.99,79.85
1995-03-22,61.19,69.4,74.63,76.87,80.6
1995-03-23,60.07,66.04,72.39,76.87,78.73
1995-03-24,72.39,73.13,75.37,77.61,80.6
1995-03-27,79.1,81.72,81.72,82.84,83.96
1995-03-28,73.13,82.46,84.33,84.33,85.07
1995-03-29,71.64,78.36,84.33,86.19,86.19
1995-03-30,73.51,78.73,83.58,88.43,89.55
1995-03-31,65.67,76.49,80.6,84.33,88.81
1995-04-03,67.16,75.0,81.34,83.96,87.31
1995-04-04,71.75,80.3,83.64,85.87,87.36
1995-04-05,68.77,76.95,82.53,85.5,87.36
1995-04-06,68.4,75.09,81.41,85.87,88.1
1995-04-07,70.26,74.72,78.44,83.27,86.62
1995-04-10,70.63,76.95,80.3,82.16,85.87
1995-04-11,67.29,76.58,80.3,82.9,84.76
1995-04-12,69.14,75.09,80.67,83.64,86.25
1995-04-13,71.75,76.95,78.81,83.64,85.87
1995-04-17,59.48,74.72,78.44,80.3,85.13
1995-04-18,55.76,64.68,76.95,80.3,82.16
1995-04-19,50.93,61.34,66.91,78.44,81.41
1995-04-20,52.79,60.22,66.17,70.63,81.04
1995-04-21,57.25,63.57,66.91,71.0,74.72
1995-04-24,65.43,71.0,74.35,76.21,78.44
1995-04-25,66.54,73.61,76.95,78.81,79.93
1995-04-26,62.08,69.89,75.46,78.44,80.3
1995-04-27,62.83,69.14,73.23,77.7,80.67
1995-04-28,63.2,71.0,75.09,78.07,81.41
1995-05-01,60.97,68.77,73.61,76.58,79.18
1995-05-02,60.22,65.06,70.26,74.72,77.7
1995-05-03,69.14,72.12,74.35,76.58,79.93
1995-05-04,64.31,72.86,74.72,76.95,78.81
1995-05-05,65.06,71.0,77.32,78.81,80.3
1995-05-08,69.14,72.49,75.84,80.3,81.04
1995-05-09,72.86,76.21,78.44,80.67,84.01
1995-05-10,69.52,76.58,79.18,81.04,82.9
1995-05-11,71.75,75.46,79.93,82.53,84.39
1995-05-12,75.09,78.07,79.93,82.53,85.13
1995-05-15,75.84,81.78,84.01,84.76,86.99
1995-05-16,78.07,81.41,85.87,86.99,87.73
1995-05-17,75.09,80.67,83.27,86.99,88.1
1995-05-18,63.2,78.07,82.16,84.39,87.73
1995-05-19,57.25,67.66,79.18,82.9,85.13
1995-05-22,61.34,68.03,73.61,80.3,83.64
1995-05-23,68.77,73.23,76.95,80.67,84.01
1995-05-24,66.54,75.84,78.44,81.41,84.01
1995-05-25,67.66,74.72,80.67,82.16,84.76
1995-05-26,56.13,69.52,75.09,81.04,82.53
1995-05-30,53.9,61.71,71.0,75.09,81.04
1995-05-31,65.06,70.63,74.72,78.81,81.78
1995-06-01,66.17,71.75,75.09,77.32,79.93
1995-06-02,67.04,73.7,76.3,78.52,80.74
1995-06-05,74.81,77.04,78.89,81.11,82.59
1995-06-06,72.59,80.0,81.85,83.33,84.81
1995-06-07,67.04,77.41,81.85,83.7,84.81
1995-06-08,66.67,74.07,83.33,85.93,87.78
1995-06-09,52.22,70.0,76.3,84.81,87.04
1995-06-12,61.11,64.44,75.93,81.11,87.41
1995-06-13,69.63,73.7,75.93,82.22,84.81
1995-06-14,71.85,78.52,80.0,81.48,85.19
1995-06-15,72.22,79.63,83.7,84.44,85.93
1995-06-16,71.96,78.6,83.76,86.72,87.45
1995-06-19,78.6,81.55,83.76,86.72,88.56
1995-06-20,73.43,83.76,84.87,87.08,89.3
1995-06-21,74.54,81.18,86.35,87.08,89.3
1995-06-22,78.6,81.92,85.61,88.56,89.3
1995-06-23,74.91,82.66,84.13,87.45,90.41
1995-06-26,65.68,78.23,83.39,84.87,87.82
1995-06-27,59.04,68.27,78.6,83.39,84.87
1995-06-28,59.04,66.79,73.43,81.18,85.61
1995-06-29,58.3,64.58,69.74,75.65,83.39
1995-06-30,60.52,67.53,72.69,76.75,80.44
1995-07-03,61.99,67.16,70.85,74.91,78.6
1995-07-05,64.21,70.85,73.8,75.65,78.6
1995-07-06,74.17,78.97,81.18,82.66,84.13
1995-07-07,73.06,80.07,83.03,85.24,85.98
1995-07-10,69.12,79.04,83.09,84.56,86.76
1995-07-11,66.91,75.0,81.62,84.93,86.03
1995-07-12,72.43,75.37,78.68,82.72,86.03
1995-07-13,69.49,76.1,77.94,80.51,84.56
1995-07-14,69.85,74.26,78.68,80.15,82.35
1995-07-17,67.65,73.16,75.74,79.41,80.88
1995-07-18,65.44,72.06,76.1,78.31,81.99
1995-07-19,43.38,66.91,72.79,76.84,78.68
1995-07-20,45.22,53.31,68.75,74.26,77.94
1995-07-21,48.53,54.41,59.93,70.22,75.74
1995-07-24,57.35,61.4,65.07,68.38,75.37
1995-07-25,62.87,69.12,71.32,72.79,74.63
1995-07-26,65.44,70.59,73.9,75.74,76.84
1995-07-27,72.79,75.0,77.57,80.15,81.62
1995-07-28,68.75,77.57,78.68,81.25,83.46
1995-07-31,67.28,75.0,79.78,80.51,83.09
1995-08-01,62.13,72.43,77.94,81.62,82.35
1995-08-02,59.19,68.01,76.1,80.15,83.09
1995-08-03,54.04,63.97,70.96,77.21,80.88
1995-08-04,54.41,59.93,66.18,72.06,78.31
1995-08-07,58.82,63.24,66.91,70.96,76.1
1995-08-08,55.51,65.44,68.75,71.69,75.0
1995-08-09,56.99,65.07,71.32,73.16,75.37
1995-08-10,50.37,61.4,68.01,73.53,75.37
1995-08-11,47.79,55.51,63.97,69.49,74.63
1995-08-14,58.09,61.03,65.07,69.85,73.9
1995-08-15,54.78,63.97,66.54,69.49,72.79
1995-08-16,57.35,64.71,71.32,72.43,74.63
1995-08-17,60.66,65.81,70.59,76.1,76.84
1995-08-18,58.09,66.18,68.75,72.79,77.94
1995-08-21,59.56,67.65,72.43,74.26,77.21
1995-08-22,59.93,67.65,72.43,76.47,77.57
1995-08-23,55.88,64.71,70.96,74.26,78.31
1995-08-24,55.15,60.29,66.54,72.79,76.1
1995-08-25,58.61,65.2,68.5,72.89,77.66
1995-08-28,53.48,63.37,67.77,70.33,73.99
1995-08-29,55.31,61.17,68.86,71.79,74.36
1995-08-30,54.58,60.44,64.84,71.43,73.99
1995-08-31,60.81,63.37,65.93,68.86,74.36
1995-09-01,63.74,70.33,72.16,74.73,76.56
1995-09-05,75.46,77.29,79.49,80.22,82.05
1995-09-06,77.29,82.05,82.42,83.52,83.88
1995-09-07,77.66,83.52,84.98,85.35,86.45
1995-09-08,79.85,82.78,85.71,87.18,87.55
1995-09-11,77.66,83.15,84.98,87.55,89.01
1995-09-12,76.92,83.15,86.45,87.91,90.11
1995-09-13,78.02,83.15,87.55,90.84,91.94
1995-09-14,81.75,86.5,87.59,90.88,93.43
1995-09-15,76.28,83.58,86.5,87.59,90.88
1995-09-18,77.01,81.75,85.04,87.59,88.69
1995-09-19,74.45,83.58,86.13,89.42,90.88
1995-09-20,77.01,81.02,86.13,88.32,90.88
1995-09-21,68.61,79.2,82.12,86.13,88.32
1995-09-22,59.85,71.9,79.93,82.48,86.13
1995-09-25,56.93,64.6,73.72,80.66,82.85
1995-09-26,53.65,60.58,67.15,75.18,81.39
1995-09-27,46.35,56.57,61.31,67.88,75.91
1995-09-28,53.65,56.93,63.14,65.69,70.8
1995-09-29,54.38,59.12,60.95,65.69,68.25
1995-10-02,48.73,57.45,61.45,62.55,66.91
1995-10-03,44.2,51.45,57.97,61.59,62.68
1995-10-04,42.03,49.28,53.99,60.14,63.77
1995-10-05,44.2,49.28,52.17,56.52,61.23
1995-10-06,45.65,50.36,52.54,55.07,58.7
1995-10-09,36.96,47.83,51.09,52.54,55.07
1995-10-10,36.96,42.39,49.28,52.17,53.62
1995-10-11,42.03,45.29,47.83,53.26,55.07
1995-10-12,48.91,52.54,53.26,55.07,59.78
1995-10-13,54.87,58.12,58.84,59.57,60.65
1995-10-16,55.6,62.09,63.9,64.26,64.98
1995-10-17,59.93,65.7,69.31,70.4,70.76
1995-10-18,61.37,67.87,70.4,73.29,74.01
1995-10-19,60.65,70.4,72.92,74.37,76.17
1995-10-20,56.32,66.06,72.2,74.37,75.81
1995-10-23,54.15,62.09,68.59,74.37,76.17
1995-10-24,53.07,62.45,66.43,71.48,76.9
1995-10-25,48.01,57.04,64.26,67.51,72.56
1995-10-26,42.96,51.26,57.76,64.98,68.23
1995-10-27,43.32,49.46,54.87,60.65,66.79
1995-10-30,50.54,54.51,56.68,60.65,64.62
1995-10-31,47.84,55.76,57.91,59.71,63.31
1995-11-01,51.8,57.55,61.87,63.31,65.11
1995-11-02,58.99,62.95,64.75,67.27,67.99
1995-11-03,61.65,65.95,67.74,69.53,71.33
1995-11-06,60.57,67.74,70.25,71.68,73.48
1995-11-07,55.91,64.16,70.25,72.04,73.48
1995-11-08,60.57,64.16,69.53,74.19,75.27
1995-11-09,60.93,69.53,71.33,74.19,78.49
1995-11-10,59.86,67.38,72.76,74.19,76.34
1995-11-13,58.42,66.31,70.61,74.55,75.99
1995-11-14,53.05,62.01,68.1,72.4,75.99
1995-11-15,58.06,63.08,67.74,73.12,76.34
1995-11-16,64.87,68.46,70.25,72.76,77.42
1995-11-17,67.26,71.17,72.95,74.02,75.8
1995-11-20,61.21,71.53,73.67,75.44,75.8
1995-11-21,64.18,69.15,75.89,77.3,78.37
1995-11-22,62.77,71.63,73.05,78.37,79.79
1995-11-24,65.25,69.86,73.76,75.18,79.43
1995-11-27,68.44,74.82,75.89,78.72,80.14
1995-11-28,69.86,76.6,79.79,80.5,82.27
1995-11-29,73.05,79.43,82.98,85.46,85.82
1995-11-30,66.31,78.72,82.62,85.82,87.59
1995-12-01,67.73,75.18,81.56,85.11,87.94
1995-12-04,75.53,79.08,81.21,85.46,87.59
1995-12-05,75.18,82.27,83.69,84.4,87.94
1995-12-06,75.53,80.85,85.46,86.88,87.59
1995-12-07,72.34,79.43,83.33,87.23,88.65
1995-12-08,73.76,78.37,83.69,86.17,89.72
1995-12-11,72.7,78.72,81.21,85.11,87.23
1995-12-12,68.09,77.66,81.21,82.62,86.17
1995-12-13,68.44,74.11,81.21,82.98,84.04
1995-12-14,59.22,71.63,76.24,82.62,84.4
1995-12-15,59.36,65.72,74.91,78.45,83.75
1995-12-18,44.88,60.07,65.72,74.91,78.45
1995-12-19,49.82,54.77,65.37,69.61,77.39
1995-12-20,48.41,57.24,60.07,68.2,71.73
1995-12-21,55.12,59.36,63.6,65.37,72.08
1995-12-22,55.48,59.36,62.54,65.72,67.14
1995-12-26,56.89,61.13,63.6,66.43,68.2
1995-12-27,60.78,64.66,66.08,68.2,69.96
1995-12-28,61.13,65.02,68.55,69.96,71.38
1995-12-29,63.96,67.84,69.61,72.44,73.14
1996-01-02,67.49,73.14,74.2,74.56,75.97
1996-01-03,66.08,73.85,78.45,79.15,79.51
1996-01-04,58.66,70.67,77.03,80.92,81.63
1996-01-05,53.71,64.66,72.44,78.8,82.33
1996-01-08,57.24,63.25,68.9,75.97,81.63
1996-01-09,45.58,61.13,65.37,70.32,76.68
1996-01-10,28.27,47.7,62.54,66.43,71.02
1996-01-11,32.51,36.4,51.59,63.96,67.49
1996-01-12,32.16,39.58,42.76,54.77,66.78
1996-01-15,32.51,38.16,42.4,45.23,56.54
1996-01-16,42.4,45.94,48.41,50.88,52.65
1996-01-17,43.11,48.06,50.88,52.65,54.42
1996-01-18,46.29,52.65,56.89,59.72,60.78
1996-01-19,51.59,56.18,60.07,62.9,64.66
1996-01-22,51.94,58.66,60.78,64.66,67.14
1996-01-23,54.77,60.07,65.02,66.78,70.32
1996-01-24,62.54,66.78,69.61,73.85,74.91
1996-01-25,57.95,67.49,69.61,72.08,76.33
1996-01-26,64.31,67.14,72.44,74.56,76.68
1996-01-29,65.02,70.67,72.44,74.91,76.68
1996-01-30,69.96,73.5,76.68,78.09,79.51
1996-01-31,76.68,79.15,80.92,83.39,84.45
1996-02-01,79.58,84.15,86.27,86.97,88.73
1996-02-02,75.7,82.75,85.56,87.68,88.03
1996-02-05,76.76,79.93,84.86,87.32,89.44
1996-02-06,79.58,82.39,84.51,87.68,89.79
1996-02-07,79.93,84.86,86.27,88.38,91.2
1996-02-08,83.8,85.56,88.73,89.44,90.85
1996-02-09,84.51,87.32,88.38,90.49,91.2
1996-02-12,84.15,87.68,89.08,89.79,91.9
1996-02-13,82.04,86.97,89.44,90.85,91.55
1996-02-14,78.52,84.15,88.38,90.14,91.2
1996-02-15,77.11,82.75,85.56,89.79,91.2
1996-02-16,72.89,80.28,84.15,86.62,90.49
1996-02-20,54.93,75.0,82.04,85.21,87.68
1996-02-21,63.38,66.55,79.58,84.51,86.97
1996-02-22,74.65,76.76,78.17,85.56,88.03
1996-02-23,71.83,77.82,78.87,79.93,86.97
1996-02-26,58.1,73.59,79.23,80.28,81.34
1996-02-27,49.3,61.62,73.59,79.23,80.28
1996-02-28,48.94,56.34,65.14,75.35,80.63
1996-02-29,44.72,53.17,58.45,66.2,76.06
1996-03-01,45.42,52.82,59.51,63.38,69.72
1996-03-04,55.63,58.1,62.68,66.55,69.72
1996-03-05,59.86,63.73,64.79,68.31,72.18
1996-03-06,54.58,64.08,66.2,67.25,70.42
1996-03-07,53.87,60.21,68.31,69.72,70.42
1996-03-08,28.87,54.23,60.21,68.31,69.72
1996-03-11,34.15,36.62,55.63,61.62,69.01
1996-03-12,35.56,39.44,41.2,57.04,62.68
1996-03-13,39.44,42.96,45.42,47.18,59.86
1996-03-14,41.9,45.77,48.24,49.3,51.06
1996-03-15,41.9,47.89,50.7,52.82,53.87
1996-03-18,58.8,60.56,63.38,64.44,65.85
1996-03-19,54.93,63.73,65.14,66.55,67.61
1996-03-20,51.06,58.45,66.2,66.9,68.31
1996-03-21,58.1,61.27,66.9,72.18,72.89
1996-03-22,57.75,63.38,65.85,70.42,73.94
1996-03-25,56.69,64.44,69.01,71.13,74.65
1996-03-26,63.03,68.66,73.94,77.46,79.23
1996-03-27,57.75,69.72,73.24,76.41,79.93
1996-03-28,56.69,63.73,73.94,76.76,79.93
1996-03-29,53.52,63.38,68.66,77.46,80.28
1996-04-01,61.97,66.55,70.77,74.3,80.99
1996-04-02,62.68,69.01,72.18,74.65,77.46
1996-04-03,65.85,70.42,75.0,76.06,77.82
1996-04-04,60.92,69.01,72.54,76.41,77.46
1996-04-08,40.85,64.08,69.72,73.24,77.11
1996-04-09,41.9,48.24,66.55,71.48,74.3
1996-04-10,33.8,44.37,50.0,67.61,72.18
1996-04-11,29.23,37.32,46.48,51.41,68.66
1996-04-12,33.1,38.03,42.25,49.3,53.87
1996-04-15,41.9,45.42,48.94,51.41,55.63
1996-04-16,46.13,50.0,52.46,53.87,55.63
1996-04-17,45.77,51.76,54.23,55.28,56.69
1996-04-18,49.3,54.23,58.1,60.21,60.92
1996-04-19,52.46,55.99,57.75,60.92,63.03
1996-04-22,55.63,59.15,61.97,63.38,66.2
1996-04-23,59.15,65.14,66.9,69.01,69.01
1996-04-24,58.45,64.08,67.96,69.37,71.48
1996-04-25,60.56,65.14,69.37,72.54,73.94
1996-04-26,61.62,65.49,69.01,73.24,76.06
1996-04-29,65.49,69.72,72.18,75.0,77.82
1996-04-30,68.66,73.59,76.41,77.82,80.63
1996-05-01,72.89,76.76,79.23,81.69,82.75
1996-05-02,56.34,73.94,77.82,80.28,82.75
1996-05-03,52.46,59.15,75.35,78.87,80.99
1996-05-06,52.82,58.8,63.03,77.11,80.28
1996-05-07,45.77,55.99,61.62,64.44,77.82
1996-05-08,54.23,58.8,65.49,69.72,72.54
1996-05-09,56.14,63.51,65.96,70.53,74.04
1996-05-10,65.96,69.12,72.63,74.74,77.54
1996-05-13,75.09,77.89,78.6,80.35,81.75
1996-05-14,78.25,82.11,83.86,84.21,84.91
1996-05-15,76.49,82.81,85.61,87.02,87.37
1996-05-16,74.04,82.81,86.32,87.72,89.12
1996-05-17,75.44,79.65,84.91,88.07,88.77
1996-05-20,76.49,82.11,84.21,87.37,90.18
1996-05-21,75.79,80.0,83.86,85.26,88.07
1996-05-22,75.79,83.86,85.96,88.07,88.77
1996-05-23,73.68,78.95,85.26,87.02,88.77
1996-05-24,72.63,79.65,82.11,86.67,88.07
1996-05-28,66.32,75.79,81.4,83.86,87.72
1996-05-29,58.95,68.07,76.49,81.75,84.21
1996-05-30,63.16,68.42,72.98,78.95,83.51
1996-05-31,59.65,69.12,71.23,74.74,80.35
1996-06-03,58.25,64.56,71.23,72.28,75.79
1996-06-04,59.3,65.61,69.82,75.09,76.14
1996-06-05,64.56,68.77,72.28,75.79,79.65
1996-06-06,57.89,68.42,71.93,75.09,78.25
1996-06-07,50.18,61.05,69.82,72.98,76.14
1996-06-10,48.07,55.09,62.46,70.88,74.04
1996-06-11,49.47,55.79,60.0,65.96,73.68
1996-06-12,47.02,55.09,59.3,62.81,68.07
1996-06-13,43.51,49.12,56.49,60.0,63.51
1996-06-14,37.54,45.26,49.82,56.84,60.0
1996-06-17,36.84,43.51,49.47,53.68,59.3
1996-06-18,32.98,42.11,47.02,52.63,56.49
1996-06-19,34.74,43.51,50.18,52.98,57.89
1996-06-20,33.33,41.4,48.42,54.74,57.19
1996-06-21,42.81,45.96,51.23,56.49,61.05
1996-06-24,46.32,51.58,53.68,57.54,61.75
1996-06-25,43.86,51.23,55.79,57.54,60.35
1996-06-26,41.4,48.42,53.68,57.89,59.65
1996-06-27,47.02,50.53,54.74,58.25,61.05
1996-06-28,51.75,55.59,56.99,60.14,63.29
1996-07-01,60.14,63.29,65.03,65.73,68.18
1996-07-02,58.04,63.64,65.73,67.13,67.83
1996-07-03,57.69,62.94,67.83,69.23,70.28
1996-07-05,35.66,59.09,63.29,68.18,69.58
1996-07-08,28.67,37.76,59.09,63.29,68.18
1996-07-09,32.87,37.06,43.01,60.49,64.34
1996-07-10,29.02,37.41,40.91,46.5,61.89
1996-07-11,21.68,30.77,38.11,41.61,47.2
1996-07-12,22.03,26.22,32.87,39.86,43.36
1996-07-15,15.73,23.43,26.92,33.22,40.21
1996-07-16,13.29,17.83,24.48,27.97,33.92
1996-07-17,15.38,20.28,23.43,29.37,32.52
1996-07-18,28.32,30.42,33.92,36.36,40.21
1996-07-19,26.22,33.57,34.27,37.41,39.86
1996-07-22,21.68,29.02,34.97,34.97,38.11
1996-07-23,16.08,23.43,29.72,35.31,35.31
1996-07-24,14.34,19.58,24.48,30.77,36.36
1996-07-25,20.63,23.43,26.57,30.42,35.31
1996-07-26,27.27,30.42,32.17,33.92,37.41
1996-07-29,25.52,31.82,34.27,35.66,37.41
1996-07-30,32.17,35.31,38.46,40.21,41.61
1996-07-31,41.61,43.71,44.41,46.15,47.55
1996-08-01,58.74,60.84,61.19,61.19,62.24
1996-08-02,73.08,76.22,76.92,77.27,77.27
1996-08-05,75.87,79.37,81.12,81.12,81.47
1996-08-06,79.37,82.52,83.92,85.31,85.31
1996-08-07,77.62,82.17,84.27,84.97,86.36
1996-08-08,78.67,81.12,84.62,86.36,86.71
1996-08-09,80.42,83.92,85.31,88.11,89.51
1996-08-12,79.72,84.27,86.71,87.76,90.21
1996-08-13,73.78,80.77,84.62,87.06,88.11
1996-08-14,77.62,80.77,85.31,87.76,89.16
1996-08-15,77.97,80.42,83.22,87.76,89.16
1996-08-16,81.82,84.62,85.31,87.41,91.26
1996-08-19,82.87,86.71,88.46,89.16,90.91
1996-08-20,76.57,85.66,88.11,89.51,90.21
1996-08-21,79.37,83.57,87.06,89.16,90.56
1996-08-22,78.67,82.87,86.01,89.16,90.91
1996-08-23,74.13,81.47,84.97,87.06,89.86
1996-08-26,67.83,77.97,83.92,87.06,89.16
1996-08-27,70.63,75.52,80.42,85.66,88.81
1996-08-28,66.43,73.08,77.27,81.47,86.71
1996-08-29,51.4,69.58,75.17,78.67,82.87
1996-08-30,39.51,52.45,70.28,75.52,79.02
1996-09-03,40.91,46.5,55.59,71.68,76.57
1996-09-04,45.8,49.3,53.15,59.79,73.78
1996-09-05,38.46,49.3,52.1,55.59,61.19
1996-09-06,47.55,49.3,55.59,56.99,60.14
1996-09-09,62.24,65.73,67.13,70.63,71.33
1996-09-10,64.34,69.58,71.68,73.08,75.87
1996-09-11,68.53,73.43,75.17,76.57,77.62
1996-09-12,72.03,76.22,80.42,81.82,82.87
1996-09-13,76.22,81.12,83.92,86.36,87.76
1996-09-16,79.37,82.17,84.97,86.71,88.81
1996-09-17,74.48,81.12,83.22,85.66,87.41
1996-09-18,71.33,77.97,81.82,83.92,86.36
1996-09-19,73.43,78.67,82.17,84.97,86.71
1996-09-20,75.52,79.72,82.52,85.31,87.41
1996-09-23,76.57,81.12,83.92,86.36,88.46
1996-09-24,75.17,82.52,84.27,86.36,88.81
1996-09-25,73.43,79.02,84.27,85.66,87.41
1996-09-26,74.48,80.42,82.52,87.41,88.81
1996-09-27,75.17,79.72,83.57,84.62,88.81
1996-09-30,76.92,81.12,84.27,87.41,88.11
1996-10-01,76.92,81.82,85.31,87.41,89.86
1996-10-02,76.57,81.47,84.97,87.76,89.16
1996-10-03,70.28,80.42,83.92,86.71,89.16
1996-10-04,76.22,80.42,84.62,87.41,89.51
1996-10-07,75.52,80.77,83.92,86.71,89.16
1996-10-08,71.68,77.97,82.87,85.31,87.41
1996-10-09,64.69,73.43,79.02,83.92,86.36
1996-10-10,62.94,69.58,76.57,81.82,85.66
1996-10-11,68.88,71.33,73.78,79.37,82.52
1996-10-14,71.33,75.52,77.27,79.02,83.22
1996-10-15,63.99,73.78,77.62,79.02,80.42
1996-10-16,66.43,70.28,77.62,80.07,81.47
1996-10-17,66.43,71.33,73.78,80.07,82.17
1996-10-18,68.18,72.73,75.52,77.97,82.17
1996-10-21,67.48,73.08,75.87,78.32,80.07
1996-10-22,61.89,70.28,75.17,77.62,80.07
1996-10-23,58.39,64.69,71.68,75.87,78.32
1996-10-24,54.9,63.64,69.58,75.17,79.02
1996-10-25,54.2,58.39,65.38,70.98,75.87
1996-10-28,47.9,57.69,61.54,66.43,71.68
1996-10-29,49.65,54.9,60.84,63.99,68.18
1996-10-30,50.0,55.59,58.39,63.64,66.43
1996-10-31,54.9,58.04,61.19,63.64,67.48
1996-11-01,54.9,58.74,60.49,63.29,65.73
1996-11-04,57.69,59.79,63.29,64.34,67.13
1996-11-05,63.99,66.08,67.83,70.63,71.33
1996-11-06,71.68,73.08,74.13,75.17,77.27
1996-11-07,73.78,76.92,77.97,78.67,79.37
1996-11-08,76.22,79.37,81.82,82.87,83.57
1996-11-11,77.97,81.12,82.52,84.62,84.97
1996-11-12,76.92,81.12,83.57,84.97,86.71
1996-11-13,77.97,80.77,84.27,85.31,86.71
1996-11-14,77.97,82.17,83.57,86.01,86.36
1996-11-15,79.37,82.52,84.97,86.01,88.11
1996-11-18,77.97,82.17,84.27,86.01,87.06
1996-11-19,77.97,82.52,84.62,86.01,87.41
1996-11-20,77.27,81.47,83.57,84.97,86.01
1996-11-21,73.78,79.37,82.87,84.62,86.01
1996-11-22,75.26,78.75,82.23,84.67,86.41
1996-11-25,78.4,82.23,83.28,85.71,87.46
1996-11-26,70.38,80.84,83.97,85.02,87.46
1996-11-27,70.03,74.22,82.58,85.37,86.41
1996-11-29,69.69,72.47,75.61,83.62,86.41
1996-12-02,69.69,75.96,78.05,80.49,87.46
1996-12-03,62.72,74.91,79.09,80.49,82.58
1996-12-04,54.01,66.55,76.66,80.49,81.53
1996-12-05,52.96,59.93,69.34,78.75,82.23
1996-12-06,43.55,56.45,61.67,70.73,79.79
1996-12-09,52.26,56.1,63.76,66.55,73.87
1996-12-10,51.57,59.23,62.37,68.64,70.03
1996-12-11,39.02,52.96,59.93,63.07,69.34
1996-12-12,36.24,44.95,56.1,62.37,65.16
1996-12-13,32.4,40.07,47.74,58.89,64.46
1996-12-16,25.44,35.54,41.46,49.13,59.23
1996-12-17,26.74,31.25,39.24,44.79,51.39
1996-12-18,35.42,38.19,40.28,46.18,50.0
1996-12-19,50.69,53.82,54.86,56.6,60.42
1996-12-20,59.72,64.93,65.97,67.01,68.4
1996-12-23,54.86,64.93,69.1,70.14,70.83
1996-12-24,59.03,61.46,67.36,70.49,71.53
1996-12-26,65.28,67.71,68.75,71.88,74.65
1996-12-27,67.71,70.83,72.22,72.92,75.0
1996-12-30,69.1,75.35,77.08,77.78,78.12
1996-12-31,58.68,72.57,78.47,79.86,80.56
1997-01-02,49.31,62.85,74.31,79.51,80.9
1997-01-03,63.19,66.67,71.88,79.17,83.33
1997-01-06,67.01,73.26,74.65,78.82,83.68
1997-01-07,72.57,78.82,81.25,82.29,84.38
1997-01-08,67.71,75.35,80.9,83.33,84.38
1997-01-09,72.92,77.08,81.6,85.07,87.15
1997-01-10,71.18,79.17,81.6,84.38,87.85
1997-01-13,69.1,75.69,81.6,83.33,85.42
1997-01-14,77.43,79.51,82.64,87.5,88.19
1997-01-15,69.44,81.6,82.64,85.07,88.89
1997-01-16,70.14,75.0,83.33,84.38,86.81
1997-01-17,73.26,78.12,81.25,86.11,86.81
1997-01-20,72.22,78.12,81.25,84.38,88.19
1997-01-21,71.18,76.39,81.25,84.38,86.46
1997-01-22,71.18,78.12,81.6,85.07,87.15
1997-01-23,64.58,76.39,82.29,85.07,87.15
1997-01-24,56.25,69.44,78.12,83.68,86.46
1997-01-27,52.43,61.11,71.53,79.86,84.72
1997-01-28,50.35,58.68,65.62,74.65,81.94
1997-01-29,55.21,60.42,64.93,71.18,77.78
1997-01-30,62.5,66.32,69.44,72.22,76.74
1997-01-31,63.19,68.4,71.18,72.92,75.0
1997-02-03,62.85,69.44,72.22,74.31,75.69
1997-02-04,64.58,68.06,73.26,75.69,76.74
1997-02-05,56.25,67.01,70.14,74.65,76.39
1997-02-06,55.56,61.81,68.4,71.18,75.69
1997-02-07,60.55,64.71,67.82,71.63,74.39
1997-02-10,60.55,66.09,68.86,71.28,74.05
1997-02-11,58.48,64.36,69.2,71.63,73.36
1997-02-12,66.44,69.2,71.28,73.36,75.43
1997-02-13,73.36,75.78,76.82,78.55,80.62
1997-02-14,71.97,77.85,79.24,80.28,82.01
1997-02-18,74.05,77.85,81.31,82.01,83.04
1997-02-19,70.93,76.82,79.58,82.35,83.04
1997-02-20,65.05,74.05,78.55,80.97,83.74
1997-02-21,61.94,70.24,76.47,79.58,81.66
1997-02-24,68.86,71.97,75.43,79.58,82.01
1997-02-25,65.4,72.32,74.05,77.16,79.93
1997-02-26,54.67,68.86,74.39,75.78,78.55
1997-02-27,45.67,58.48,70.24,75.43,76.82
1997-02-28,41.52,52.94,61.25,71.63,76.12
1997-03-03,46.71,53.29,58.13,65.05,73.36
1997-03-04,44.64,54.33,58.82,62.63,69.2
